유도탄 SN,일시,온도,습도,진동,위도,경도,분석값
C79051H0N433499,2022-05-21 10:00,15.9,55,0,36.6,128.2,0
C79051H0N433499,2022-05-21 11:00,17.8,53,0,36.6,128.2,0
C79051H0N433499,2022-05-21 12:00,19.1,46,0,36.6,128.2,0
C79051H0N433499,2022-05-21 13:00,19.9,48,0,36.6,128.2,0
C79051H0N433499,2022-05-21 14:00,20.6,46,0,36.6,128.2,0
C79051H0N433499,2022-05-21 15:00,20.4,52,0,36.6,128.2,0
C79051H0N433499,2022-05-21 16:00,20.4,50,0,36.6,128.2,0
C79051H0N433499,2022-05-21 17:00,20,53,0,36.6,128.2,0
C79051H0N433499,2022-05-21 18:00,19.3,55,0,36.6,128.2,0
C79051H0N433499,2022-05-21 19:00,18.2,60,0,36.6,128.2,0
C79051H0N433499,2022-05-21 20:00,16.1,76,0,36.6,128.2,0
C79051H0N433499,2022-05-21 21:00,16.4,66,0,36.6,128.2,0
C79051H0N433499,2022-05-21 22:00,14.9,78,0,36.6,128.2,0
C79051H0N433499,2022-05-21 23:00,13.3,96,0,36.6,128.2,0
C79051H0N433499,2022-05-22 0:00,13.2,97,0,36.6,128.2,0
C79051H0N433499,2022-05-22 1:00,12.2,99,0,36.6,128.2,0
C79051H0N433499,2022-05-22 2:00,11.2,99,0,36.6,128.2,0
C79051H0N433499,2022-05-22 3:00,10.6,99,0,36.6,128.2,0
C79051H0N433499,2022-05-22 4:00,10.2,99,0,36.6,128.2,0
C79051H0N433499,2022-05-22 5:00,9.9,99,0,36.6,128.2,0
C79051H0N433499,2022-05-22 6:00,9.9,99,0,36.6,128.2,0
C79051H0N433499,2022-05-22 7:00,11.5,99,0,36.6,128.2,0
C79051H0N433499,2022-05-22 8:00,13.8,93,0,36.6,128.2,0
C79051H0N433499,2022-05-22 9:00,15.3,80,0,36.6,128.2,0
C79051H0N433499,2022-05-22 10:00,16.7,77,0,36.6,128.2,0
C79051H0N433499,2022-05-22 11:00,18.3,68,0,36.6,128.2,0
C79051H0N433499,2022-05-22 12:00,19,65,0,36.6,128.2,0
C79051H0N433499,2022-05-22 13:00,20,62,0,36.6,128.2,0
C79051H0N433499,2022-05-22 14:00,20.8,54,0,36.6,128.2,0
C79051H0N433499,2022-05-22 15:00,21.5,52,0,36.6,128.2,0
C79051H0N433499,2022-05-22 16:00,22.4,50,0,36.6,128.2,0
C79051H0N433499,2022-05-22 17:00,23.1,51,0,36.6,128.2,0
C79051H0N433499,2022-05-22 18:00,22.1,53,0,36.6,128.2,0
C79051H0N433499,2022-05-22 19:00,20.4,61,0,36.6,128.2,0
C79051H0N433499,2022-05-22 20:00,19.6,64,0,36.6,128.2,0
C79051H0N433499,2022-05-22 21:00,17.3,71,0,36.6,128.2,0
C79051H0N433499,2022-05-22 22:00,16.1,77,0,36.6,128.2,0
C79051H0N433499,2022-05-22 23:00,15.6,80,0,36.6,128.2,0
C79051H0N433499,2022-05-23 0:00,15.3,82,0,36.6,128.2,0
C79051H0N433499,2022-05-23 1:00,15.6,82,0,36.6,128.2,0
C79051H0N433499,2022-05-23 2:00,14.6,87,0,36.6,128.2,0
C79051H0N433499,2022-05-23 3:00,14.4,89,0,36.6,128.2,0
C79051H0N433499,2022-05-23 4:00,14,89,0,36.6,128.2,0
C79051H0N433499,2022-05-23 5:00,14,91,0,36.6,128.2,0
C79051H0N433499,2022-05-23 6:00,14.4,90,0,36.6,128.2,0
C79051H0N433499,2022-05-23 7:00,14.6,90,0,36.6,128.2,0
C79051H0N433499,2022-05-23 8:00,15.3,88,0,36.6,128.2,0
C79051H0N433499,2022-05-23 9:00,16,81,0,36.6,128.2,0
C79051H0N433499,2022-05-23 10:00,17.9,73,0,36.6,128.2,0
C79051H0N433499,2022-05-23 11:00,19.8,69,0,36.6,128.2,0
C79051H0N433499,2022-05-23 12:00,20.4,59,0,36.6,128.2,0
C79051H0N433499,2022-05-23 13:00,21.2,55,0,36.6,128.2,0
C79051H0N433499,2022-05-23 14:00,22.4,54,0,36.6,128.2,0
C79051H0N433499,2022-05-23 15:00,22.9,51,0,36.6,128.2,0
C79051H0N433499,2022-05-23 16:00,23.3,51,0,36.6,128.2,0
C79051H0N433499,2022-05-23 17:00,22.9,54,0,36.6,128.2,0
C79051H0N433499,2022-05-23 18:00,22.4,56,0,36.6,128.2,0
C79051H0N433499,2022-05-23 19:00,21.8,62,0,36.6,128.2,0
C79051H0N433499,2022-05-23 20:00,20.6,64,0,36.6,128.2,0
C79051H0N433499,2022-05-23 21:00,19.4,70,0,36.6,128.2,0
C79051H0N433499,2022-05-23 22:00,18.6,73,0,36.6,128.2,0
C79051H0N433499,2022-05-23 23:00,18.2,71,0,36.6,128.2,0
C79051H0N433499,2022-05-24 0:00,17.2,75,0,36.6,128.2,0
C79051H0N433499,2022-05-24 1:00,15.9,78,0,36.6,128.2,0
C79051H0N433499,2022-05-24 2:00,15.1,80,0,36.6,128.2,0
C79051H0N433499,2022-05-24 3:00,14.5,81,0,36.6,128.2,0
C79051H0N433499,2022-05-24 4:00,13.1,94,0,36.6,128.2,0
C79051H0N433499,2022-05-24 5:00,12.2,98,0,36.6,128.2,0
C79051H0N433499,2022-05-24 6:00,12,99,0,36.6,128.2,0
C79051H0N433499,2022-05-24 7:00,13.7,94,0,36.6,128.2,0
C79051H0N433499,2022-05-24 8:00,15.6,80,0,36.6,128.2,0
C79051H0N433499,2022-05-24 9:00,16.1,74,0,36.6,128.2,0
C79051H0N433499,2022-05-24 10:00,19.2,63,0,36.6,128.2,0
C79051H0N433499,2022-05-24 11:00,21.8,58,0,36.6,128.2,0
C79051H0N433499,2022-05-24 12:00,22.9,51,0,36.6,128.2,0
C79051H0N433499,2022-05-24 13:00,24.1,49,0,36.6,128.2,0
C79051H0N433499,2022-05-24 14:00,24.7,47,0,36.6,128.2,0
C79051H0N433499,2022-05-24 15:00,25.8,42,0,36.6,128.2,0
C79051H0N433499,2022-05-24 16:00,26.1,43,0,36.6,128.2,0
C79051H0N433499,2022-05-24 17:00,26.4,41,0,36.6,128.2,0
C79051H0N433499,2022-05-24 18:00,25.6,42,0,36.6,128.2,0
C79051H0N433499,2022-05-24 19:00,23.7,53,0,36.6,128.2,0
C79051H0N433499,2022-05-24 20:00,21.8,60,0,36.6,128.2,0
C79051H0N433499,2022-05-24 21:00,20.1,73,0,36.6,128.2,0
C79051H0N433499,2022-05-24 22:00,19.2,75,0,36.6,128.2,0
C79051H0N433499,2022-05-24 23:00,18,85,0,36.6,128.2,0
C79051H0N433499,2022-05-25 0:00,17.4,88,0,36.6,128.2,0
C79051H0N433499,2022-05-25 1:00,16.7,94,0,36.6,128.2,0
C79051H0N433499,2022-05-25 2:00,16.9,94,0,36.6,128.2,0
C79051H0N433499,2022-05-25 3:00,16,98,0,36.6,128.2,0
C79051H0N433499,2022-05-25 4:00,16,98,0,36.6,128.2,0
C79051H0N433499,2022-05-25 5:00,15.9,99,0,36.6,128.2,0
C79051H0N433499,2022-05-25 6:00,16.3,99,0,36.6,128.2,0
C79051H0N433499,2022-05-25 7:00,17.9,93,0,36.6,128.2,0
C79051H0N433499,2022-05-25 8:00,19.6,81,0,36.6,128.2,0
C79051H0N433499,2022-05-25 9:00,21.2,74,0,36.6,128.2,0
C79051H0N433499,2022-05-25 10:00,24.7,67,0,36.6,128.2,0
C79051H0N433499,2022-05-25 11:00,23.1,67,0,36.6,128.2,0
C79051H0N433499,2022-05-25 12:00,22.5,74,0,36.6,128.2,0
C79051H0N433499,2022-05-25 13:00,21.2,84,0,36.6,128.2,0
C79051H0N433499,2022-05-25 14:00,22.8,74,0,36.6,128.2,0
C79051H0N433499,2022-05-25 15:00,23.9,68,0,36.6,128.2,0
C79051H0N433499,2022-05-25 16:00,24.9,48,0,36.6,128.2,0
C79051H0N433499,2022-05-25 17:00,25.1,51,0,36.6,128.2,0
C79051H0N433499,2022-05-25 18:00,24.3,50,0,36.6,128.2,0
C79051H0N433499,2022-05-25 19:00,22.7,58,0,36.6,128.2,0
C79051H0N433499,2022-05-25 20:00,20.8,65,0,36.6,128.2,0
C79051H0N433499,2022-05-25 21:00,20.5,69,0,36.6,128.2,0
C79051H0N433499,2022-05-25 22:00,19.3,73,0,36.6,128.2,0
C79051H0N433499,2022-05-25 23:00,18.5,82,0,36.6,128.2,0
C79051H0N433499,2022-05-26 0:00,17.9,89,0,36.6,128.2,0
C79051H0N433499,2022-05-26 1:00,17.1,92,0,36.6,128.2,0
C79051H0N433499,2022-05-26 2:00,17.2,91,0,36.6,128.2,0
C79051H0N433499,2022-05-26 3:00,16.5,95,0,36.6,128.2,0
C79051H0N433499,2022-05-26 4:00,15.8,97,0,36.6,128.2,0
C79051H0N433499,2022-05-26 5:00,15.7,97,0,36.6,128.2,0
C79051H0N433499,2022-05-26 6:00,15.9,97,0,36.6,128.2,0
C79051H0N433499,2022-05-26 7:00,17.1,90,0,36.6,128.2,0
C79051H0N433499,2022-05-26 8:00,18.4,78,0,36.6,128.2,0
C79051H0N433499,2022-05-26 9:00,19.3,73,0,36.6,128.2,0
C79051H0N433499,2022-05-26 10:00,20.8,70,0,36.6,128.2,0
C79051H0N433499,2022-05-26 11:00,21.8,64,0,36.6,128.2,0
C79051H0N433499,2022-05-26 12:00,22.4,61,0,36.6,128.2,0
C79051H0N433499,2022-05-26 13:00,23.8,56,0,36.6,128.2,0
C79051H0N433499,2022-05-26 14:00,24.5,55,0,36.6,128.2,0
C79051H0N433499,2022-05-26 15:00,23.6,56,0,36.6,128.2,0
C79051H0N433499,2022-05-26 16:00,24,56,0,36.6,128.2,0
C79051H0N433499,2022-05-26 17:00,23.5,60,0,36.6,128.2,0
C79051H0N433499,2022-05-26 18:00,23.5,61,0,36.6,128.2,0
C79051H0N433499,2022-05-26 19:00,22,62,0,36.6,128.2,0
C79051H0N433499,2022-05-26 20:00,20.8,70,0,36.6,128.2,0
C79051H0N433499,2022-05-26 21:00,19.7,77,0,36.6,128.2,0
C79051H0N433499,2022-05-26 22:00,19.3,79,0,36.6,128.2,0
C79051H0N433499,2022-05-26 23:00,18.6,81,0,36.6,128.2,0
C79051H0N433499,2022-05-27 0:00,18.1,85,0,36.6,128.2,0
C79051H0N433499,2022-05-27 1:00,17.4,89,0,36.6,128.2,0
C79051H0N433499,2022-05-27 2:00,17.1,93,0,36.6,128.2,0
C79051H0N433499,2022-05-27 3:00,16.4,97,0,36.6,128.2,0
C79051H0N433499,2022-05-27 4:00,15.8,99,0,36.6,128.2,0
C79051H0N433499,2022-05-27 5:00,15.5,99,0,36.6,128.2,0
C79051H0N433499,2022-05-27 6:00,15.3,99,0,36.6,128.2,0
C79051H0N433499,2022-05-27 7:00,16.1,98,0,36.6,128.2,0
C79051H0N433499,2022-05-27 8:00,17.6,92,0,36.6,128.2,0
C79051H0N433499,2022-05-27 9:00,19.2,77,0,36.6,128.2,0
C79051H0N433499,2022-05-27 10:00,20.3,69,0,36.6,128.2,0
C79051H0N433499,2022-05-27 11:00,21.3,67,0,36.6,128.2,0
C79051H0N433499,2022-05-27 12:00,23.7,54,0,36.6,128.2,0
C79051H0N433499,2022-05-27 13:00,25.2,49,0,36.6,128.2,0
C79051H0N433499,2022-05-27 14:00,25.8,45,0,36.6,128.2,0
C79051H0N433499,2022-05-27 15:00,26.9,38,0,36.6,128.2,0
C79051H0N433499,2022-05-27 16:00,26.9,41,0,36.6,128.2,0
C79051H0N433499,2022-05-27 17:00,26.1,43,0,36.6,128.2,0
C79051H0N433499,2022-05-27 18:00,24.8,49,0,36.6,128.2,0
C79051H0N433499,2022-05-27 19:00,23.9,53,0,36.6,128.2,0
C79051H0N433499,2022-05-27 20:00,22.8,53,0,36.6,128.2,0
C79051H0N433499,2022-05-27 21:00,22.2,55,0,36.6,128.2,0
C79051H0N433499,2022-05-27 22:00,21.3,58,0,36.6,128.2,0
C79051H0N433499,2022-05-27 23:00,20.1,62,0,36.6,128.2,0
C79051H0N433499,2022-05-28 0:00,19.4,58,0,36.6,128.2,0
C79051H0N433499,2022-05-28 1:00,18.9,63,0,36.6,128.2,0
C79051H0N433499,2022-05-28 2:00,18.4,70,0,36.6,128.2,0
C79051H0N433499,2022-05-28 3:00,18,78,0,36.6,128.2,0
C79051H0N433499,2022-05-28 4:00,17.1,83,0,36.6,128.2,0
C79051H0N433499,2022-05-28 5:00,16.2,80,0,36.6,128.2,0
C79051H0N433499,2022-05-28 6:00,15.9,74,0,36.6,128.2,0
C79051H0N433499,2022-05-28 7:00,17.4,64,0,36.6,128.2,0
C79051H0N433499,2022-05-28 8:00,18.3,61,0,36.6,128.2,0
C79051H0N433499,2022-05-28 9:00,18.7,60,0,36.6,128.2,0
C79051H0N433499,2022-05-28 10:00,20.3,53,0,36.6,128.2,0
C79051H0N433499,2022-05-28 11:00,21.7,47,0,36.6,128.2,0
C79051H0N433499,2022-05-28 12:00,22.6,43,0,36.6,128.2,0
C79051H0N433499,2022-05-28 13:00,23.9,41,0,36.6,128.2,0
C79051H0N433499,2022-05-28 14:00,24.9,34,0,36.6,128.2,0
C79051H0N433499,2022-05-28 15:00,26,34,0,36.6,128.2,0
C79051H0N433499,2022-05-28 16:00,25.2,34,0,36.6,128.2,0
C79051H0N433499,2022-05-28 17:00,25.3,34,0,36.6,128.2,0
C79051H0N433499,2022-05-28 18:00,24.2,34,0,36.6,128.2,0
C79051H0N433499,2022-05-28 19:00,23.4,37,0,36.6,128.2,0
C79051H0N433499,2022-05-28 20:00,20.7,46,0,36.6,128.2,0
C79051H0N433499,2022-05-28 21:00,19.3,53,0,36.6,128.2,0
C79051H0N433499,2022-05-28 22:00,18.3,56,0,36.6,128.2,0
C79051H0N433499,2022-05-28 23:00,18.8,57,0,36.6,128.2,0
C79051H0N433499,2022-05-29 0:00,17.7,63,0,36.6,128.2,0
C79051H0N433499,2022-05-29 1:00,17.7,58,0,36.6,128.2,0
C79051H0N433499,2022-05-29 2:00,15.7,66,0,36.6,128.2,0
C79051H0N433499,2022-05-29 3:00,14.8,72,0,36.6,128.2,0
C79051H0N433499,2022-05-29 4:00,13.8,83,0,36.6,128.2,0
C79051H0N433499,2022-05-29 5:00,13,87,0,36.6,128.2,0
C79051H0N433499,2022-05-29 6:00,13.6,89,0,36.6,128.2,0
C79051H0N433499,2022-05-29 7:00,15.8,83,0,36.6,128.2,0
C79051H0N433499,2022-05-29 8:00,19.2,68,0,36.6,128.2,0
C79051H0N433499,2022-05-29 9:00,20.7,62,0,36.6,128.2,0
C79051H0N433499,2022-05-29 10:00,23.9,35,0,36.6,128.2,0
C79051H0N433499,2022-05-29 11:00,23.9,32,0,36.6,128.2,0
C79051H0N433499,2022-05-29 12:00,24.9,31,0,36.6,128.2,0
C79051H0N433499,2022-05-29 13:00,27.4,31,0,36.6,128.2,0
C79051H0N433499,2022-05-29 14:00,27.4,31,0,36.6,128.2,0
C79051H0N433499,2022-05-29 15:00,27.5,29,0,36.6,128.2,0
C79051H0N433499,2022-05-29 16:00,26.6,34,0,36.6,128.2,0
C79051H0N433499,2022-05-29 17:00,27.2,32,0,36.6,128.2,0
C79051H0N433499,2022-05-29 18:00,25.9,36,0,36.6,128.2,0
C79051H0N433499,2022-05-29 19:00,24.3,43,0,36.6,128.2,0
C79051H0N433499,2022-05-29 20:00,22.8,49,0,36.6,128.2,0
C79051H0N433499,2022-05-29 21:00,20.8,58,0,36.6,128.2,0
C79051H0N433499,2022-05-29 22:00,20.7,59,0,36.6,128.2,0
C79051H0N433499,2022-05-29 23:00,19.8,64,0,36.6,128.2,0
C79051H0N433499,2022-05-30 0:00,18.9,70,0,36.6,128.2,0
C79051H0N433499,2022-05-30 1:00,18.4,73,0,36.6,128.2,0
C79051H0N433499,2022-05-30 2:00,18,77,0,36.6,128.2,0
C79051H0N433499,2022-05-30 3:00,17.1,84,0,36.6,128.2,0
C79051H0N433499,2022-05-30 4:00,16.1,92,0,36.6,128.2,0
C79051H0N433499,2022-05-30 5:00,15.7,97,0,36.6,128.2,0
C79051H0N433499,2022-05-30 6:00,16,98,0,36.6,128.2,0
C79051H0N433499,2022-05-30 7:00,17.4,92,0,36.6,128.2,0
C79051H0N433499,2022-05-30 8:00,19.7,78,0,36.6,128.2,0
C79051H0N433499,2022-05-30 9:00,20.9,70,0,36.6,128.2,0
C79051H0N433499,2022-05-30 10:00,22.9,64,0,36.6,128.2,0
C79051H0N433499,2022-05-30 11:00,24.2,54,0,36.6,128.2,0
C79051H0N433499,2022-05-30 12:00,24.3,49,0,36.6,128.2,0
C79051H0N433499,2022-05-30 13:00,24.7,42,0,36.6,128.2,0
C79051H0N433499,2022-05-30 14:00,26.7,37,0,36.6,128.2,0
C79051H0N433499,2022-05-30 15:00,27.3,32,0,36.6,128.2,0
C79051H0N433499,2022-05-30 16:00,27.9,32,0,36.6,128.2,0
C79051H0N433499,2022-05-30 17:00,27.4,33,0,36.6,128.2,0
C79051H0N433499,2022-05-30 18:00,26.7,33,0,36.6,128.2,0
C79051H0N433499,2022-05-30 19:00,24.9,43,0,36.6,128.2,0
C79051H0N433499,2022-05-30 20:00,23.9,44,0,36.6,128.2,0
C79051H0N433499,2022-05-30 21:00,23.3,44,0,36.6,128.2,0
C79051H0N433499,2022-05-30 22:00,22.3,46,0,36.6,128.2,0
C79051H0N433499,2022-05-30 23:00,21.8,47,0,36.6,128.2,0
C79051H0N433499,2022-05-31 0:00,20.4,53,0,36.6,128.2,0
C79051H0N433499,2022-05-31 1:00,18,68,0,36.6,128.2,0
C79051H0N433499,2022-05-31 2:00,17.1,73,0,36.6,128.2,0
C79051H0N433499,2022-05-31 3:00,16,78,0,36.6,128.2,0
C79051H0N433499,2022-05-31 4:00,15.1,83,0,36.6,128.2,0
C79051H0N433499,2022-05-31 5:00,14.5,88,0,36.6,128.2,0
C79051H0N433499,2022-05-31 6:00,14.8,88,0,36.6,128.2,0
C79051H0N433499,2022-05-31 7:00,16.8,77,0,36.6,128.2,0
C79051H0N433499,2022-05-31 8:00,19.2,64,0,36.6,128.2,0
C79051H0N433499,2022-05-31 9:00,21.7,58,0,36.6,128.2,0
C79051H0N433499,2022-05-31 10:00,23.3,49,0,36.6,128.2,0
C79051H0N433499,2022-05-31 11:00,25.3,43,0,36.6,128.2,0
C79051H0N433499,2022-05-31 12:00,26.5,38,0,36.6,128.2,0
C79051H0N433499,2022-05-31 13:00,27.7,37,0,36.6,128.2,0
C79051H0N433499,2022-05-31 14:00,27.3,36,0,36.6,128.2,0
C79051H0N433499,2022-05-31 15:00,26.8,34,0,36.6,128.2,0
C79051H0N433499,2022-05-31 16:00,27,37,0,36.6,128.2,0
C79051H0N433499,2022-05-31 17:00,26.4,41,0,36.6,128.2,0
C79051H0N433499,2022-05-31 18:00,25.6,44,0,36.6,128.2,0
C79051H0N433499,2022-05-31 19:00,24.8,45,0,36.6,128.2,0
C79051H0N433499,2022-05-31 20:00,24,48,0,36.6,128.2,0
C79051H0N433499,2022-05-31 21:00,23.8,48,0,36.6,128.2,0
C79051H0N433499,2022-05-31 22:00,23.2,44,0,36.6,128.2,0
C79051H0N433499,2022-05-31 23:00,20.6,62,0,36.6,128.2,0
C79051H0N433499,2022-06-01 0:00,19.8,65,0,36.6,128.2,0
C79051H0N433499,2022-06-01 1:00,18.2,68,0,36.6,128.2,0
C79051H0N433499,2022-06-01 2:00,17.1,74,0,36.6,128.2,0
C79051H0N433499,2022-06-01 3:00,16,77,0,36.6,128.2,0
C79051H0N433499,2022-06-01 4:00,15.4,81,0,36.6,128.2,0
C79051H0N433499,2022-06-01 5:00,15.1,84,0,36.6,128.2,0
C79051H0N433499,2022-06-01 6:00,15.4,87,0,36.6,128.2,0
C79051H0N433499,2022-06-01 7:00,16.3,81,0,36.6,128.2,0
C79051H0N433499,2022-06-01 8:00,18.6,71,0,36.6,128.2,0
C79051H0N433499,2022-06-01 9:00,20.6,64,0,36.6,128.2,0
C79051H0N433499,2022-06-01 10:00,22.7,58,0,36.6,128.2,0
C79051H0N433499,2022-06-01 11:00,24.7,46,0,36.6,128.2,0
C79051H0N433499,2022-06-01 12:00,26.3,42,0,36.6,128.2,0
C79051H0N433499,2022-06-01 13:00,27.8,39,0,36.6,128.2,0
C79051H0N433499,2022-06-01 14:00,27.3,37,0,36.6,128.2,0
C79051H0N433499,2022-06-01 15:00,27.7,37,0,36.6,128.2,0
C79051H0N433499,2022-06-01 16:00,27.9,38,0,36.6,128.2,0
C79051H0N433499,2022-06-01 17:00,27.2,40,0,36.6,128.2,0
C79051H0N433499,2022-06-01 18:00,26.7,43,0,36.6,128.2,0
C79051H0N433499,2022-06-01 19:00,25.9,46,0,36.6,128.2,0
C79051H0N433499,2022-06-01 20:00,24.6,55,0,36.6,128.2,0
C79051H0N433499,2022-06-01 21:00,23.6,62,0,36.6,128.2,0
C79051H0N433499,2022-06-01 22:00,24.2,60,0,36.6,128.2,0
C79051H0N433499,2022-06-01 23:00,23.5,64,0,36.6,128.2,0
C79051H0N433499,2022-06-02 0:00,22.6,69,0,36.6,128.2,0
C79051H0N433499,2022-06-02 1:00,21.7,75,0,36.6,128.2,0
C79051H0N433499,2022-06-02 2:00,21.5,78,0,36.6,128.2,0
C79051H0N433499,2022-06-02 3:00,21.3,80,0,36.6,128.2,0
C79051H0N433499,2022-06-02 4:00,20.7,84,0,36.6,128.2,0
C79051H0N433499,2022-06-02 5:00,20.3,89,0,36.6,128.2,0
C79051H0N433499,2022-06-02 6:00,20,95,0,36.6,128.2,0
C79051H0N433499,2022-06-02 7:00,19.9,99,0,36.6,128.2,0
C79051H0N433499,2022-06-02 8:00,20.9,94,0,36.6,128.2,0
C79051H0N433499,2022-06-02 9:00,22.6,72,0,36.6,128.2,0
C79051H0N433499,2022-06-02 10:00,23.9,62,0,36.6,128.2,0
C79051H0N433499,2022-06-02 11:00,25,51,0,36.6,128.2,0
C79051H0N433499,2022-06-02 12:00,25.1,41,0,36.6,128.2,0
C79051H0N433499,2022-06-02 13:00,25.3,38,0,36.6,128.2,0
C79051H0N433499,2022-06-02 14:00,27.1,37,0,36.6,128.2,0
C79051H0N433499,2022-06-02 15:00,26.9,35,0,36.6,128.2,0
C79051H0N433499,2022-06-02 16:00,26.6,32,0,36.6,128.2,0
C79051H0N433499,2022-06-02 17:00,26.8,32,0,36.6,128.2,0
C79051H0N433499,2022-06-02 18:00,25.3,26,0,36.6,128.2,0
C79051H0N433499,2022-06-02 19:00,24.5,30,0,36.6,128.2,0
C79051H0N433499,2022-06-02 20:00,22.4,32,0,36.6,128.2,0
C79051H0N433499,2022-06-02 21:00,20.8,41,0,36.6,128.2,0
C79051H0N433499,2022-06-02 22:00,19.4,47,0,36.6,128.2,0
C79051H0N433499,2022-06-02 23:00,18.7,49,0,36.6,128.2,0
C79051H0N433499,2022-06-03 0:00,18.1,55,0,36.6,128.2,0
C79051H0N433499,2022-06-03 1:00,17.4,60,0,36.6,128.2,0
C79051H0N433499,2022-06-03 2:00,16.3,64,0,36.6,128.2,0
C79051H0N433499,2022-06-03 3:00,16.1,65,0,36.6,128.2,0
C79051H0N433499,2022-06-03 4:00,15.9,68,0,36.6,128.2,0
C79051H0N433499,2022-06-03 5:00,15.1,68,0,36.6,128.2,0
C79051H0N433499,2022-06-03 6:00,14.7,70,0,36.6,128.2,0
C79051H0N433499,2022-06-03 7:00,16.3,65,0,36.6,128.2,0
C79051H0N433499,2022-06-03 8:00,19.2,60,0,36.6,128.2,0
C79051H0N433499,2022-06-03 9:00,20.8,49,0,36.6,128.2,0
C79051H0N433499,2022-06-03 10:00,23.2,41,0,36.6,128.2,0
C79051H0N433499,2022-06-03 11:00,25,33,0,36.6,128.2,0
C79051H0N433499,2022-06-03 12:00,26,32,0,36.6,128.2,0
C79051H0N433499,2022-06-03 13:00,26,34,0,36.6,128.2,0
C79051H0N433499,2022-06-03 14:00,25.3,33,0,36.6,128.2,0
C79051H0N433499,2022-06-03 15:00,24.6,37,0,36.6,128.2,0
C79051H0N433499,2022-06-03 16:00,24.6,39,0,36.6,128.2,0
C79051H0N433499,2022-06-03 17:00,25.1,38,0,36.6,128.2,0
C79051H0N433499,2022-06-03 18:00,24.8,41,0,36.6,128.2,0
C79051H0N433499,2022-06-03 19:00,23.7,52,0,36.6,128.2,0
C79051H0N433499,2022-06-03 20:00,22.6,57,0,36.6,128.2,0
C79051H0N433499,2022-06-03 21:00,21.2,60,0,36.6,128.2,0
C79051H0N433499,2022-06-03 22:00,20.5,63,0,36.6,128.2,0
C79051H0N433499,2022-06-03 23:00,19.6,67,0,36.6,128.2,0
C79051H0N433499,2022-06-04 0:00,18.8,70,0,36.6,128.2,0
C79051H0N433499,2022-06-04 1:00,17.7,78,0,36.6,128.2,0
C79051H0N433499,2022-06-04 2:00,17.5,79,0,36.6,128.2,0
C79051H0N433499,2022-06-04 3:00,16.9,84,0,36.6,128.2,0
C79051H0N433499,2022-06-04 4:00,16.5,87,0,36.6,128.2,0
C79051H0N433499,2022-06-04 5:00,17,86,0,36.6,128.2,0
C79051H0N433499,2022-06-04 6:00,17.6,82,0,36.6,128.2,0
C79051H0N433499,2022-06-04 7:00,18.8,72,0,36.6,128.2,0
C79051H0N433499,2022-06-04 8:00,19.9,67,0,36.6,128.2,0
C79051H0N433499,2022-06-04 9:00,21.8,62,0,36.6,128.2,0
C79051H0N433499,2022-06-04 10:00,23.2,61,0,36.6,128.2,0
C79051H0N433499,2022-06-04 11:00,24.6,59,0,36.6,128.2,0
C79051H0N433499,2022-06-04 12:00,25.1,59,0,36.6,128.2,0
C79051H0N433499,2022-06-04 13:00,27.6,54,0,36.6,128.2,0
C79051H0N433499,2022-06-04 14:00,28.7,49,0,36.6,128.2,0
C79051H0N433499,2022-06-04 15:00,28.1,51,0,36.6,128.2,0
C79051H0N433499,2022-06-04 16:00,28.9,51,0,36.6,128.2,0
C79051H0N433499,2022-06-04 17:00,28.9,50,0,36.6,128.2,0
C79051H0N433499,2022-06-04 18:00,29,50,0,36.6,128.2,0
C79051H0N433499,2022-06-04 19:00,27.8,57,0,36.6,128.2,0
C79051H0N433499,2022-06-04 20:00,26.6,62,0,36.6,128.2,0
C79051H0N433499,2022-06-04 21:00,24.9,74,0,36.6,128.2,0
C79051H0N433499,2022-06-04 22:00,23.5,82,0,36.6,128.2,0
C79051H0N433499,2022-06-04 23:00,22.6,87,0,36.6,128.2,0
C79051H0N433499,2022-06-05 0:00,20.9,95,0,36.6,128.2,0
C79051H0N433499,2022-06-05 1:00,19.9,98,0,36.6,128.2,0
C79051H0N433499,2022-06-05 2:00,19.3,99,0,36.6,128.2,0
C79051H0N433499,2022-06-05 3:00,18.7,99,0,36.6,128.2,0
C79051H0N433499,2022-06-05 4:00,18.3,99,0,36.6,128.2,0
C79051H0N433499,2022-06-05 5:00,17.9,99,0,36.6,128.2,0
C79051H0N433499,2022-06-05 6:00,18.5,99,0,36.6,128.2,0
C79051H0N433499,2022-06-05 7:00,20.4,98,0,36.6,128.2,0
C79051H0N433499,2022-06-05 8:00,23.7,84,0,36.6,128.2,0
C79051H0N433499,2022-06-05 9:00,25.9,68,0,36.6,128.2,0
C79051H0N433499,2022-06-05 10:00,27.8,58,0,36.6,128.2,0
C79051H0N433499,2022-06-05 11:00,29.4,52,0,36.6,128.2,0
C79051H0N433499,2022-06-05 12:00,31.2,44,0,36.6,128.2,0
C79051H0N433499,2022-06-05 13:00,32.8,41,0,36.6,128.2,0
C79051H0N433499,2022-06-05 14:00,32.9,35,0,36.6,128.2,0
C79051H0N433499,2022-06-05 15:00,33.2,36,0,36.6,128.2,0
C79051H0N433499,2022-06-05 16:00,33.6,32,0,36.6,128.2,0
C79051H0N433499,2022-06-05 17:00,33.1,33,0,36.6,128.2,0
C79051H0N433499,2022-06-05 18:00,32,35,0,36.6,128.2,0
